Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2015,2015,t,34.23,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2015,2015,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2015,2015,t,67.22,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2016,2016,1000 t,3,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2016,2016,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2016,2016,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2016,2016,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2016,2016,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2016,2016,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2016,2016,kcal/cap/d,0.27,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2016,2016,million Kcal,2926.78,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2016,2016,t,89.37,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2016,2016,t,104.85,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2017,2017,1000 t,3,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2017,2017,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2017,2017,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2017,2017,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2017,2017,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2017,2017,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2017,2017,kcal/cap/d,0.26,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2017,2017,million Kcal,2878.6,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2017,2017,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2017,2017,t,76.18,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2017,2017,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2017,2017,t,94.59,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2018,2018,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2018,2018,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2645,"Spices, Other",2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2018,2018,1000 t,-1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2018,2018,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2018,2018,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2018,2018,kcal/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2018,2018,million Kcal,1856.41,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2018,2018,t,44.53,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2018,2018,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2018,2018,t,69.4,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2019,2019,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2019,2019,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2645,"Spices, Other",2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2019,2019,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2019,2019,kcal/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2019,2019,million Kcal,1894.59,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2019,2019,t,44.69,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2019,2019,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2019,2019,t,94.32,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2020,2020,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2020,2020,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2020,2020,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2020,2020,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2020,2020,kcal/cap/d,0.3,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2020,2020,million Kcal,3486.8,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2020,2020,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2020,2020,t,102.85,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2020,2020,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2020,2020,t,138.36,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2021,2021,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2021,2021,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2021,2021,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2021,2021,kg/cap,0.04,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2021,2021,kcal/cap/d,0.38,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2021,2021,million Kcal,4469.62,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2021,2021,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2021,2021,t,139.19,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2021,2021,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2021,2021,t,169.18,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2022,2022,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2022,2022,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2022,2022,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2022,2022,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2022,2022,kcal/cap/d,0.49,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2022,2022,million Kcal,5969.72,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2022,2022,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2022,2022,t,199.48,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2022,2022,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2022,2022,t,218.43,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2645,"Spices, Other",2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2645,"Spices, Other",2023,2023,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2645,"Spices, Other",2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2645,"Spices, Other",2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2645,"Spices, Other",2023,2023,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2645,"Spices, Other",2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2645,"Spices, Other",2023,2023,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2645,"Spices, Other",2023,2023,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2645,"Spices, Other",2023,2023,kcal/cap/d,0.43,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2645,"Spices, Other",2023,2023,million Kcal,5265.86,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2645,"Spices, Other",2023,2023,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2645,"Spices, Other",2023,2023,t,172.98,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2645,"Spices, Other",2023,2023,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2645,"Spices, Other",2023,2023,t,190.67,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2655,Wine,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2655,Wine,2010,2010,1000 t,11,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2655,Wine,2010,2010,1000 t,-1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2655,Wine,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2655,Wine,2010,2010,1000 t,12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2655,Wine,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2655,Wine,2010,2010,1000 t,12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2655,Wine,2010,2010,kg/cap,0.47,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2655,Wine,2010,2010,kcal/cap/d,0.89,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2655,Wine,2010,2010,million Kcal,8242.37,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2655,Wine,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2655,Wine,2010,2010,t,18.01,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2655,Wine,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2655,Wine,2010,2010,t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2655,Wine,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2655,Wine,2011,2011,1000 t,17,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2655,Wine,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2655,Wine,2011,2011,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2655,Wine,2011,2011,1000 t,16,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2655,Wine,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2655,Wine,2011,2011,1000 t,16,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2655,Wine,2011,2011,kg/cap,0.62,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2655,Wine,2011,2011,kcal/cap/d,1.11,E,Estimated value,
